"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"germany","berlin","2020-08-30",174579,"Alexanderplatz",52.50905,13.41556,"Entire apartment","Entire home/apt",3,2,3,78,60,365,0,78.1333333333333,2344
"germany","berlin","2020-08-30",175667,"Schöneberg-Süd",52.49138,13.34331,"Entire apartment","Entire home/apt",2,1,1,39,180,1000,29,39,39
"germany","berlin","2020-08-30",176342,"Südliche Friedrichstadt",52.50254,13.39134,"Entire apartment","Entire home/apt",8,3,6,160,1,1125,17,160,2080
"germany","berlin","2020-08-30",176355,"Südliche Friedrichstadt",52.50254,13.39134,"Entire apartment","Entire home/apt",6,2,4,140,1,1125,2,140,3920
"germany","berlin","2020-08-30",176396,"Ost 2",52.57203,13.35079,"Private room in apartment","Private room",2,3,1,21,1,61,0,21.3333333333333,640
"germany","berlin","2020-08-30",176852,"südliche Luisenstadt",52.493,13.44089,"Entire apartment","Entire home/apt",2,1,2,70,3,730,0,70,2100
"germany","berlin","2020-08-30",177486,"Volkspark Wilmersdorf",52.47894,13.32716,"Entire apartment","Entire home/apt",3,1,2,59,2,1825,1,59,1711
"germany","berlin","2020-08-30",178347,"Reuterstraße",52.48865,13.42896,"Entire apartment","Entire home/apt",3,1,2,76,2,180,0,76.0666666666667,2282
"germany","berlin","2020-08-30",179102,"Pankow Zentrum",52.56868,13.39969,"Entire apartment","Entire home/apt",12,3,15,170,2,365,28,170,340
"germany","berlin","2020-08-30",180440,"Neue Kantstraße",52.50065,13.30162,"Entire apartment","Entire home/apt",1,1,1,43,60,180,0,43,1290
"germany","berlin","2020-08-30",181638,"Parkviertel",52.55562,13.34055,"Entire apartment","Entire home/apt",1,1,2,25,45,400,0,25,750
"germany","berlin","2020-08-30",181810,"Tempelhofer Vorstadt",52.48746,13.39147,"Entire apartment","Entire home/apt",2,1,1,74,4,61,13,74,1258
"germany","berlin","2020-08-30",183206,"Alexanderplatz",52.52735,13.38986,"Entire apartment","Entire home/apt",2,1,0,49,1,30,6,48.0416666666667,1153
"germany","berlin","2020-08-30",183988,"Neue Kantstraße",52.50001,13.30349,"Entire apartment","Entire home/apt",4,1,2,85,2,365,23,85,595
"germany","berlin","2020-08-30",185960,"Reuterstraße",52.48351,13.43555,"Private room in apartment","Private room",1,1,0,29,7,60,18,29,348
